stratum,r,gene_set
diff_drug,0.071,responder
diff_drug,0.3694,responder
diff_drug,-0.0385,responder
diff_drug,-0.1368,responder
diff_drug,-0.0942,responder
diff_drug,-0.0633,responder
diff_drug,-0.2687,responder
diff_drug,0.0646,responder
diff_drug,0.1398,responder
diff_drug,0.0591,responder
diff_drug,-0.087,responder
diff_drug,0.0508,responder
diff_drug,0.2449,responder
diff_drug,0.3032,responder
diff_drug,0.0099,responder
diff_drug,-0.0915,responder
diff_drug,-0.038,responder
diff_drug,0.353,responder
diff_drug,0.0318,responder
diff_drug,0.3575,responder
diff_drug,0.1554,responder
diff_drug,-0.1963,responder
diff_drug,0.0938,responder
diff_drug,-0.0326,responder
diff_drug,-0.021,responder
diff_drug,0.1993,responder
diff_drug,0.3196,responder
diff_drug,0.3036,responder
diff_drug,0.3426,responder
diff_drug,0.349,responder
diff_drug,0.251,responder
diff_drug,0.0732,responder
diff_drug,0.2264,responder
diff_drug,0.2398,responder
diff_drug,0.0746,responder
diff_drug,-0.1123,responder
diff_drug,-0.0587,responder
diff_drug,0.3452,responder
diff_drug,0.1017,responder
diff_drug,-0.147,responder
diff_drug,0.1933,responder
diff_drug,0.1861,responder
diff_drug,0.0867,responder
diff_drug,-0.1997,responder
diff_drug,0.0647,responder
diff_drug,0.3461,responder
diff_drug,-0.0782,responder
diff_drug,0.3139,responder
diff_drug,0.0295,responder
diff_drug,-0.0101,responder
diff_drug,0.2676,responder
diff_drug,0.1175,responder
diff_drug,-0.0758,responder
diff_drug,0.0591,responder
diff_drug,0.0751,responder
diff_drug,0.1623,responder
diff_drug,0.1561,responder
diff_drug,0.0525,responder
diff_drug,-0.0121,responder
diff_drug,0.0307,responder
diff_drug,0.2531,responder
diff_drug,0.0713,responder
diff_drug,0.3348,responder
diff_drug,0.3281,responder
diff_drug,-0.0495,responder
diff_drug,0.0559,responder
diff_drug,0.0588,responder
diff_drug,0.0898,responder
diff_drug,0.0759,responder
diff_drug,0.1629,responder
diff_drug,-0.0283,responder
diff_drug,-0.084,responder
diff_drug,0.294,responder
diff_drug,0.1011,responder
diff_drug,-0.0075,responder
diff_drug,0.2562,responder
diff_drug,-0.2743,responder
diff_drug,0.1784,responder
diff_drug,0.3317,responder
diff_drug,0.1718,responder
diff_drug,0.068,responder
diff_drug,0.17,responder
diff_drug,0.1238,responder
diff_drug,0.1866,responder
diff_drug,-0.0007,responder
diff_drug,0.3047,responder
diff_drug,-0.1352,responder
diff_drug,0.0746,responder
diff_drug,0.1411,responder
diff_drug,0.0706,responder
diff_drug,0.0848,responder
diff_drug,-0.0058,responder
diff_drug,-0.138,responder
diff_drug,0.0038,responder
diff_drug,0.13,responder
diff_drug,0.1366,responder
diff_drug,-0.0895,responder
diff_drug,-0.005,responder
diff_drug,0.2659,responder
diff_drug,0.1155,responder
diff_drug,0.2918,responder
diff_drug,-0.2208,responder
diff_drug,-0.0042,responder
diff_drug,0.1675,responder
diff_drug,0.0272,responder
diff_drug,0.0947,responder
diff_drug,0.1389,responder
diff_drug,0.2065,responder
diff_drug,0.0278,responder
diff_drug,0.4513,responder
diff_drug,0.4244,responder
diff_drug,-0.1341,responder
diff_drug,0.1771,responder
diff_drug,0.0979,responder
diff_drug,-0.2808,responder
diff_drug,0.137,responder
diff_drug,0.3251,responder
diff_drug,0.0527,responder
diff_drug,-0.0072,responder
diff_drug,-0.0392,responder
diff_drug,0.0741,responder
diff_drug,0.299,responder
diff_drug,0.0833,responder
diff_drug,0.0457,responder
diff_drug,0.1591,responder
diff_drug,0.1079,responder
diff_drug,0.1497,responder
diff_drug,0.2636,responder
diff_drug,0.3461,responder
diff_drug,0.2799,responder
diff_drug,0.1527,responder
diff_drug,-0.1126,responder
diff_drug,0.0416,responder
diff_drug,0.2556,responder
diff_drug,0.2884,responder
diff_drug,0.4106,responder
diff_drug,0.1934,responder
diff_drug,0.0464,responder
diff_drug,0.1534,responder
diff_drug,0.1216,responder
diff_drug,0.005,responder
diff_drug,0.1038,responder
diff_drug,-0.2707,responder
diff_drug,-0.2744,responder
diff_drug,0.1667,responder
diff_drug,0.1849,responder
diff_drug,-0.0725,responder
diff_drug,0.2067,responder
diff_drug,-0.3114,responder
diff_drug,0.3742,responder
diff_drug,0.3763,responder
diff_drug,0.1917,responder
diff_drug,0.1295,responder
diff_drug,0.3533,responder
diff_drug,0.1859,responder
diff_drug,0.1851,responder
diff_drug,0.0987,responder
diff_drug,-0.0107,responder
diff_drug,0.2699,responder
diff_drug,0.0072,responder
diff_drug,0.0459,responder
diff_drug,0.3726,responder
diff_drug,0.0234,responder
diff_drug,0.0776,responder
diff_drug,0.2715,responder
diff_drug,0.3866,responder
diff_drug,0.105,responder
diff_drug,0.0434,responder
diff_drug,-0.1704,responder
diff_drug,0.1212,responder
diff_drug,0.057,responder
diff_drug,0.2194,responder
diff_drug,0.3148,responder
diff_drug,-0.1009,responder
diff_drug,-0.1048,responder
diff_drug,0.0265,responder
diff_drug,0.136,responder
diff_drug,-0.0572,responder
diff_drug,0.0773,responder
diff_drug,0.016,responder
diff_drug,-0.1906,responder
diff_drug,0.1718,responder
diff_drug,0.0541,responder
diff_drug,0.1017,responder
same_drug,0.2772,responder
same_drug,0.3902,responder
same_drug,0.0661,responder
same_drug,0.6379,responder
same_drug,0.0966,responder
same_drug,0.1683,responder
same_drug,0.5731,responder
same_drug,0.4074,responder
same_drug,0.2285,responder
same_drug,0.3375,responder
same_drug,0.012,responder
same_drug,-0.3935,responder
same_drug,0.4764,responder
same_drug,0.3931,responder
same_drug,0.5269,responder
same_drug,0.3029,responder
same_drug,0.6121,responder
same_drug,0.5419,responder
same_drug,0.2688,responder
same_drug,0.7968,responder
same_drug,0.0701,responder
same_drug,0.015,responder
same_drug,-0.0744,responder
same_drug,0.308,responder
same_drug,0.5045,responder
same_drug,0.3388,responder
same_drug,0.001,responder
same_drug,0.2075,responder
same_drug,-0.3613,responder
same_drug,0.4217,responder
same_drug,0.2931,responder
same_drug,0.1252,responder
same_drug,0.5345,responder
same_drug,0.5882,responder
same_drug,0.588,responder
same_drug,0.475,responder
same_drug,0.325,responder
same_drug,0.4764,responder
same_drug,-0.0098,responder
same_drug,0.4087,responder
same_drug,0.0875,responder
same_drug,0.5996,responder
same_drug,0.3279,responder
same_drug,0.3217,responder
same_drug,0.4764,responder
same_drug,0.5362,responder
same_drug,0.0365,responder
same_drug,0.709,responder
same_drug,0.096,responder
same_drug,0.0045,responder
same_drug,0.3188,responder
same_drug,0.2802,responder
same_drug,-0.0006,responder
same_drug,0.2682,responder
same_drug,0.0699,responder
same_drug,0.2048,responder
same_drug,0.3052,responder
same_drug,0.4428,responder
same_drug,0.1408,responder
same_drug,0.4645,responder
same_drug,0.0658,responder
same_drug,-0.0203,responder
same_drug,0.4979,responder
same_drug,0.4788,responder
same_drug,0.1053,responder
same_drug,0.4792,responder
same_drug,0.4561,responder
same_drug,0.3772,responder
same_drug,0.5395,responder
same_drug,-0.1291,responder
same_drug,0.2532,responder
same_drug,0.4916,responder
same_drug,0.026,responder
same_drug,-0.0705,responder
same_drug,0.4091,responder
same_drug,0.2941,responder
same_drug,0.3119,responder
same_drug,0.1058,responder
same_drug,0.3204,responder
same_drug,0.516,responder
same_drug,0.0536,responder
same_drug,0.0763,responder
same_drug,0.2209,responder
same_drug,0.2334,responder
same_drug,-0.1559,responder
same_drug,0.525,responder
same_drug,0.4305,responder
same_drug,0.263,responder
same_drug,0.5094,responder
same_drug,-0.0253,responder
same_drug,-0.0041,responder
same_drug,-0.0101,responder
same_drug,0.2817,responder
same_drug,-0.0187,responder
same_drug,0.4811,responder
same_drug,0.1311,responder
same_drug,-0.336,responder
same_drug,0.0611,responder
same_drug,0.3343,responder
same_drug,0.2299,responder
same_drug,0.4122,responder
same_drug,0.1976,responder
same_drug,-0.2702,responder
same_drug,-0.1677,responder
same_drug,0.5504,responder
same_drug,0.561,responder
same_drug,0.2949,responder
same_drug,0.2231,responder
same_drug,0.4899,responder
same_drug,-0.1822,responder
same_drug,0.594,responder
same_drug,0.5807,responder
same_drug,0.5159,responder
same_drug,0.1166,responder
same_drug,-0.0123,responder
same_drug,0.594,responder
same_drug,0.1978,responder
same_drug,0.4083,responder
same_drug,0.3615,responder
same_drug,0.4344,responder
same_drug,0.5643,responder
same_drug,0.0731,responder
same_drug,-0.0279,responder
same_drug,0.1384,responder
same_drug,0.6145,responder
same_drug,0.2384,responder
same_drug,0.5245,responder
same_drug,0.082,responder
same_drug,0.3397,responder
same_drug,0.2025,responder
same_drug,0.353,responder
same_drug,0.2888,responder
same_drug,-0.1379,responder
same_drug,0.4343,responder
same_drug,0.4154,responder
same_drug,-0.0447,responder
same_drug,-0.0049,responder
same_drug,-0.0921,responder
same_drug,0.6684,responder
same_drug,0.7211,responder
same_drug,0.6499,responder
same_drug,0.255,responder
same_drug,0.3823,responder
same_drug,0.5331,responder
same_drug,0.0611,responder
same_drug,0.6289,responder
same_drug,0.3881,responder
same_drug,0.1262,responder
same_drug,-0.1475,responder
same_drug,-0.0857,responder
same_drug,0.6722,responder
same_drug,0.4733,responder
same_drug,-0.1171,responder
same_drug,0.3612,responder
same_drug,-0.022,responder
same_drug,0.484,responder
same_drug,0.5607,responder
same_drug,0.2273,responder
same_drug,-0.3518,responder
same_drug,0.0865,responder
same_drug,-0.1219,responder
same_drug,-0.0435,responder
same_drug,-0.0861,responder
same_drug,0.0188,responder
same_drug,0.0051,responder
same_drug,0.4617,responder
same_drug,0.6387,responder
same_drug,0.3878,responder
same_drug,0.0278,responder
same_drug,-0.4314,responder
same_drug,-0.0583,responder
same_drug,0.4922,responder
same_drug,0.4583,responder
same_drug,0.5314,responder
same_drug,0.2648,responder
same_drug,0.0098,responder
same_drug,0.4067,responder
same_drug,-0.3369,responder
same_drug,0.4189,responder
same_drug,0.6499,responder
same_drug,0.2414,responder
same_drug,0.5716,responder
same_drug,0.6657,responder
same_drug,0.6226,responder
same_drug,-0.0587,responder
same_drug,0.3913,responder
same_drug,0.0065,responder
same_drug,0.2696,responder
same_drug,-0.0047,responder
same_drug,0.6665,responder
same_drug,0.3481,responder
same_drug,0.0441,responder
same_drug,0.2946,responder
same_drug,-0.28,responder
same_drug,0.1112,responder
same_drug,0.1216,responder
same_drug,0.2245,responder
same_drug,0.1159,responder
same_drug,-0.0526,responder
same_drug,0.0068,responder
same_drug,0.6088,responder
same_drug,0.0782,responder
same_drug,-0.0609,responder
same_drug,-0.0245,responder
same_drug,0.4225,responder
same_drug,0.6274,responder
same_drug,0.0731,responder
same_drug,0.5234,responder
same_drug,-0.1457,responder
same_drug,0.5258,responder
same_drug,0.4899,responder
same_drug,0.5571,responder
same_drug,0.3561,responder
same_drug,-0.1867,responder
same_drug,0.5287,responder
same_drug,0.348,responder
same_drug,0.3782,responder
same_drug,0.5766,responder
same_drug,-0.0024,responder
same_drug,0.3075,responder
same_drug,0.5434,responder
same_drug,0.3821,responder
same_drug,0.453,responder
same_drug,0.2815,responder
same_drug,0.5159,responder
same_drug,0.5149,responder
same_drug,0.0365,responder
same_drug,0.4923,responder
same_drug,0.176,responder
same_drug,-0.0503,responder
same_drug,0.3789,responder
same_drug,0.6673,responder
same_drug,0.299,responder
same_drug,0.5139,responder
same_drug,0.3585,responder
same_drug,0.7039,responder
same_drug,0.3596,responder
same_drug,0.3141,responder
same_drug,-0.5214,responder
same_drug,-0.2949,responder
same_drug,0.5356,responder
same_drug,0.4172,responder
same_drug,0.5438,responder
same_drug,0.4009,responder
same_drug,0.3883,responder
same_drug,0.5379,responder
same_drug,0.1026,responder
same_drug,-0.0147,responder
same_drug,0.1494,responder
same_drug,-0.0711,responder
same_drug,0.179,responder
same_drug,0.4597,responder
same_drug,0.4948,responder
same_drug,0.2429,responder
same_drug,-0.0939,responder
same_drug,0.6586,responder
same_drug,0.6911,responder
same_drug,0.5062,responder
same_drug,-0.0552,responder
same_drug,0.3914,responder
same_drug,-0.0659,responder
same_drug,0.0655,responder
same_drug,0.5707,responder
same_drug,0.4366,responder
same_drug,-0.0628,responder
same_drug,0.2514,responder
same_drug,0.0295,responder
same_drug,0.5296,responder
same_drug,-0.1436,responder
same_drug,0.2649,responder
same_drug,0.5371,responder
same_drug,0.4707,responder
same_drug,0.117,responder
same_drug,-0.253,responder
same_drug,0.0374,responder
same_drug,0.6774,responder
same_drug,0.2822,responder
same_drug,0.4166,responder
same_drug,0.0924,responder
same_drug,-0.223,responder
same_drug,0.3215,responder
same_drug,0.0367,responder
same_drug,-0.0132,responder
same_drug,-0.0084,responder
same_drug,0.5466,responder
same_drug,0.2229,responder
same_drug,-0.469,responder
same_drug,-0.0128,responder
same_drug,0.427,responder
same_drug,0.3056,responder
same_drug,0.1041,responder
same_drug,-0.012,responder
same_drug,0.386,responder
same_drug,0.5981,responder
same_drug,0.2512,responder
same_drug,0.6909,responder
same_drug,0.4486,responder
same_drug,0.0392,responder
same_drug,0.3485,responder
same_drug,0.6412,responder
same_drug,0.3345,responder
same_drug,0.1756,responder
same_drug,0.1317,responder
same_drug,0.0187,responder
same_drug,0.5865,responder
same_drug,0.4525,responder
same_drug,0.1569,responder
same_drug,0.3314,responder
same_drug,0.6888,responder
same_drug,0.0101,responder
same_drug,0.5548,responder
same_drug,-0.1059,responder
same_drug,0.2815,responder
same_drug,0.2429,responder
same_drug,-0.0177,responder
same_drug,0.3128,responder
same_drug,0.2347,responder
same_drug,0.0538,responder
same_drug,0.0261,responder
same_drug,-0.2541,responder
same_drug,0.3152,responder
same_drug,-0.0249,responder
same_drug,0.2819,responder
same_drug,-0.0816,responder
same_drug,0.1414,responder
same_drug,0.1124,responder
same_drug,0.3149,responder
same_drug,0.3981,responder
same_drug,0.0529,responder
same_drug,0.335,responder
same_drug,0.2439,responder
same_drug,0.5396,responder
same_drug,0.1847,responder
same_drug,0.7269,responder
same_drug,0.2724,responder
same_drug,0.3872,responder
same_drug,0.3395,responder
same_drug,0.1742,responder
same_drug,0.3427,responder
same_drug,0.1077,responder
same_drug,0.0178,responder
same_drug,-0.0983,responder
same_drug,0.0139,responder
same_drug,0.4364,responder
same_drug,0.5982,responder
same_drug,0.3561,responder
same_drug,0.3276,responder
same_drug,0.2124,responder
same_drug,0.5856,responder
same_drug,0.0004,responder
same_drug,0.6887,responder
same_drug,0.4584,responder
same_drug,-0.0164,responder
same_drug,0.4848,responder
same_drug,0.0664,responder
same_drug,0.1514,responder
same_drug,0.7186,responder
same_drug,0.1199,responder
same_drug,0.0797,responder
same_drug,-0.3063,responder
same_drug,0.3138,responder
same_drug,-0.3295,responder
same_drug,0.1337,responder
same_drug,-0.0907,responder
same_drug,-0.4121,responder
same_drug,0.1393,responder
same_drug,0.3528,responder
same_drug,0.4309,responder
same_drug,0.4322,responder
same_drug,0.4986,responder
same_drug,0.1831,responder
same_drug,-0.0439,responder
same_drug,0.6638,responder
same_drug,0.4771,responder
same_drug,0.3719,responder
same_drug,0.3986,responder
same_drug,0.4279,responder
same_drug,0.5101,responder
same_drug,0.6048,responder
same_drug,0.3653,responder
same_drug,-0.1137,responder
same_drug,0.4087,responder
same_drug,0.343,responder
same_drug,0.3808,responder
same_drug,0.4568,responder
same_drug,0.2519,responder
same_drug,0.3371,responder
same_drug,0.128,responder
same_drug,-0.0358,responder
same_drug,0.4005,responder
same_drug,0.5164,responder
same_drug,0.507,responder
same_drug,0.3354,responder
same_drug,0.5959,responder
same_drug,-0.0355,responder
same_drug,0.4984,responder
same_drug,0.6835,responder
same_drug,0.4601,responder
same_drug,-0.1334,responder
same_drug,0.0238,responder
same_drug,0.3175,responder
same_drug,0.1605,responder
same_drug,0.5916,responder
same_drug,0.0846,responder
same_drug,-0.2212,responder
same_drug,0.0192,responder
same_drug,0.2859,responder
same_drug,-0.1801,responder
same_drug,0.0529,responder
same_drug,0.3628,responder
same_drug,0.2396,responder
same_drug,-0.0316,responder
same_drug,0.0522,responder
same_drug,0.0384,responder
same_drug,0.4823,responder
same_drug,0.3793,responder
same_drug,0.1155,responder
same_drug,0.3392,responder
same_drug,0.4097,responder
same_drug,0.7342,responder
same_drug,-0.0556,responder
same_drug,0.0613,responder
same_drug,0.5446,responder
same_drug,-0.1961,responder
same_drug,0.1711,responder
same_drug,0.7168,responder
same_drug,0.0302,responder
same_drug,0.5385,responder
same_drug,0.242,responder
same_drug,0.3407,responder
same_drug,0.1009,responder
same_drug,0.0246,responder
same_drug,-0.1501,responder
same_drug,0.4329,responder
same_drug,0.0736,responder
same_drug,0.2706,responder
same_drug,0.5807,responder
same_drug,0.316,responder
same_drug,0.5129,responder
same_drug,0.2932,responder
